s2g	s2gp	s2chr	s2gi	s1g	s1gp	s1chr	s1gi	s1tot	s2tot	n	fishp	padj	scol	sxchr	clg
6158	EA71136	67587984	chr12	6619	NUP107	7598369	chrm9	1726	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6159	EA70670	67740618	chr12	6620	GPAM	7473007	chrm9	1725	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6160	EA70606	67863210	chr12	6621	LBX2	7413649	chrm9	1724	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6161	EA70351	68393177	chr12	6622	LOC116940554	7210234	chrm9	1723	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6162	EA69622	69009929	chr12	6623	LOC116940553	7028489	chrm9	1722	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6163	EA69893	69323708	chr12	6624	C9H2orf81	6874186	chrm9	1721	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6164	EA69736	69401743	chr12	6625	WDR54	6874084	chrm9	1720	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6165	EA70042	69485986	chr12	6626	XPO7	6768238	chrm9	1718	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6166	EA70193	69956116	chr12	6627	LOC116940547	6644023	chrm9	1717	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6167	EA72309	70083625	chr12	6628	PAIP2B	6581482	chrm9	1716	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6168	EA70272	70282010	chr12	6629	LOC116940488	4692125	chrm9	1689	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6169	EA71700	70782653	chr12	6630	LOC116940485	4493808	chrm9	1688	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6170	EA71815	70969664	chr12	6631	LOC116940694	14190282	chrm9	1815	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6171	EA70110	71233522	chr12	6632	LOC116940729	16036413	chrm9	1838	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6172	EA72409	71823597	chr12	6633	LOC116940731	16101379	chrm9	1841	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6173	EA72454	71884893	chr12	6634	LSM1	16093771	chrm9	1840	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6174	EA68973	71928163	chr12	6635	SPON2	5701464	chrm9	1700	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6175	EA70027	73026553	chr12	6636	ST3GAL5	5550788	chrm9	1699	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6176	EA69229	73190792	chr12	6637	LAP3	6156153	chrm9	1712	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6177	EA69572	73256598	chr12	6638	EIF2AK3	6176226	chrm9	1713	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6178	EA72550	73759653	chr12	6639	LOC116940539	6388725	chrm9	1714	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6179	EA71418	73845360	chr12	6640	LOC116940544	6540356	chrm9	1715	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6180	EA69902	74180695	chr12	6641	LOC116940634	11040965	chrm9	1780	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6181	EA69092	74190597	chr12	6642	IDUA	11074457	chrm9	1781	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6182	EA71019	74288887	chr12	6643	GCK	11000195	chrm9	1779	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6183	EA71637	74362302	chr12	6644	LOC116940632	10997257	chrm9	1778	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6184	EA72652	74397959	chr12	6645	MFSD13A	10987831	chrm9	1777	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6185	EA72277	74697274	chr12	6646	NOP56	10970431	chrm9	1775	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6186	EA69389	74704412	chr12	6647	LSM11	10970887	chrm9	1776	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6187	EA72678	75047145	chr12	6648	LOC116940626	10889505	chrm9	1774	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6188	EA70390	76990711	chr12	6649	LOC116940624	10541851	chrm9	1772	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6189	EA69404	77146457	chr12	6650	DENND10	10518501	chrm9	1771	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6190	EA69399	77167349	chr12	6651	EIF3A	10518199	chrm9	1770	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6191	EA72444	77306459	chr12	6652	NANOS1	10491933	chrm9	1769	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6192	EA72558	78286846	chr12	6653	KCMF1	5918310	chrm9	1705	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6193	EA70166	78327150	chr12	6654	TWNK	5930080	chrm9	1706	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6194	EA70465	78333281	chr12	6655	MRPL43	10178790	chrm9	1767	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6195	EA72118	78570100	chr12	6656	LOC116940617	10247345	chrm9	1768	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6196	EA69415	78881369	chr12	6658	LOC116940419	380867	chrm9	1653	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6197	EA70453	78938404	chr12	6659	NOP14	399294	chrm9	1654	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6198	EA72063	79006821	chr12	6660	SMNDC1	427298	chrm9	1655	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6199	EA71167	79026999	chr12	6661	RNF4	511793	chrm9	1658	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6200	EA69216	79268470	chr12	6662	FAM193A	483639	chrm9	1657	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6201	EA70937	79717483	chr12	6664	LOC116940516	5788430	chrm9	1702	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6202	EA68966	79776197	chr12	6665	LOC116940517	5794766	chrm9	1703	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6203	EA71289	80053079	chr12	6666	LOC116940518	5813851	chrm9	1704	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6204	EA69695	80285506	chr12	6667	INPP5F	342637	chrm9	1652	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6205	EA71968	80292765	chr12	6668	NRM	337477	chrm9	1651	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6206	EA70206	80441359	chr12	6669	TTC36	5149678	chrm9	1696	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6207	EA70853	80632484	chr12	6670	TRMT44	5122662	chrm9	1695	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6208	EA69525	81302723	chr12	6677	LOC116940602	9758201	chrm9	1756	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6209	EA71179	81369969	chr12	6678	PCYOX1	9770232	chrm9	1757	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6210	EA70079	92195542	chr12	6706	TNKS2	13815741	chrm9	1805	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6211	EA69536	92414882	chr12	6709	LOC116940682	13875996	chrm9	1806	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6212	EA70654	92414918	chr12	6710	SMYD5	13876345	chrm9	1807	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6213	EA71881	92531898	chr12	6711	LOC116940684	13906079	chrm9	1808	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6214	EA70778	92569078	chr12	6712	LOC116940685	13919176	chrm9	1809	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6215	EA72568	92710125	chr12	6714	FAM53A	15665438	chrm9	1832	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6216	EA72059	93532917	chr12	6715	NKX1	15848253	chrm9	1833	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6217	EA69888	93757716	chr12	6716	UVSSA	15900740	chrm9	1834	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6218	EA70139	93883874	chr12	6717	CTBP1	15909253	chrm9	1835	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6219	EA70809	94423580	chr12	6718	LOC116940725	15972594	chrm9	1836	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6220	EA72539	95052696	chr12	6719	LOC116940727	16006843	chrm9	1837	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6221	EA72339	95355396	chr12	6720	LOC116940692	14124798	chrm9	1814	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6222	EA68894	95381235	chr12	6721	LOC116940691	14119151	chrm9	1813	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6223	EA71160	95466012	chr12	6722	LOC116940434	936180	chrm9	1666	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6224	EA71251	95594429	chr12	6723	QDPR	2318240	chrm9	1675	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6225	EA69376	95624124	chr12	6724	MRPL35	2324219	chrm9	1676	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6226	EA70655	95673852	chr12	6725	IMMT	683247	chrm9	1663	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6227	EA71995	95855042	chr12	6726	LOC116940431	724702	chrm9	1664	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6228	EA72332	96366791	chr12	6727	LOC116940649	12106577	chrm9	1791	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6229	EA71242	96366878	chr12	6728	MORN4	12112561	chrm9	1792	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6230	EA69735	97289541	chr12	6729	LOC116940658	12558668	chrm9	1793	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6231	EA71913	98039391	chr12	6730	LOC116940661	12698070	chrm9	1794	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6232	EA72440	98229090	chr12	6731	ERI1	12708376	chrm9	1795	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6233	EA71598	98358402	chr12	6732	LOC116940664	12831693	chrm9	1796	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6234	EA69817	98579129	chr12	6733	LOC116940665	12969107	chrm9	1797	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6235	EA70348	99010487	chr12	6734	LOC116940668	13103673	chrm9	1799	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6236	EA71690	99227000	chr12	6735	PLPBP	13023138	chrm9	1798	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6237	EA71099	99510874	chr12	6736	LOC116940673	13374249	chrm9	1802	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6238	EA70128	99717674	chr12	6737	FBXO41	13284767	chrm9	1801	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6239	EA69290	99938282	chr12	6738	RTKN	13275735	chrm9	1800	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6240	EA72375	100262649	chr12	6739	LOC116940647	11897648	chrm9	1789	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6241	EA70194	100527536	chr12	6740	LOC116940646	11887351	chrm9	1788	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6242	EA70928	100765696	chr12	6741	LOC116940645	11728485	chrm9	1787	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6243	EA69744	101674653	chr12	6742	LOC116940643	11603643	chrm9	1786	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6244	EA69898	103202367	chr12	6743	SUCLG1	11298756	chrm9	1785	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6245	EA70700	103604115	chr12	6744	PWWP2B	11248544	chrm9	1784	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6246	EA71601	103647623	chr12	6745	LOC116940639	11239109	chrm9	1783	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6247	EA71432	103658393	chr12	6746	PSMD4	11229124	chrm9	1782	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6248	EA72437	103986396	chr12	6748	SNRPG	9795765	chrm9	1759	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6249	EA71354	104039612	chr12	6749	TADA2B	9771882	chrm9	1758	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6250	EA70569	109997515	chr12	6765	LOC116940521	5937736	chrm9	1707	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6251	EA72486	110139901	chr12	6766	ZNF511	5991240	chrm9	1709	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6252	EA69665	110141657	chr12	6767	TUBGCP2	5990943	chrm9	1708	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6253	EA69674	110346924	chr12	6768	AUP1	6121694	chrm9	1710	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6254	EA68921	110350538	chr12	6769	ETF1	6139147	chrm9	1711	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6255	EA70192	110434582	chr12	6770	LOC116940507	5282660	chrm9	1698	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6256	EA68912	110533222	chr12	6771	LOC116940506	5252447	chrm9	1697	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6257	EA69294	111584869	chr12	6772	LOC116940599	9738267	chrm9	1754	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6258	EA71656	112224816	chr12	6773	RALBP1	9758189	chrm9	1755	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6259	EA70435	113491993	chr12	6778	LOC116940744	16327343	chrm9	1847	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6260	EA71872	113551267	chr12	6779	GLRX3	16341933	chrm9	1848	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6261	EA68956	114217340	chr12	6780	LOC116940469	2747675	chrm9	1680	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6262	EA69869	114246712	chr12	6781	ARMH3	2753613	chrm9	1681	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6263	EA70802	116114828	chr12	6789	LOC116940706	15041111	chrm9	1822	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6264	EA70705	116257296	chr12	6790	PYROXD2	14948902	chrm9	1821	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6265	EA70601	116724014	chr12	6791	LOC116940704	14723154	chrm9	1820	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6266	EA69998	117494180	chr12	6792	GALC	14552364	chrm9	1819	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6267	EA70207	117985939	chr12	6793	PCGF3	14486392	chrm9	1818	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6268	EA71392	118111027	chr12	6794	CPLX1	14366849	chrm9	1817	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6269	EA71794	118703395	chr12	6795	DGKQ	14195538	chrm9	1816	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6270	EA72281	118780335	chr12	6796	PCGF5	4297257	chrm9	1685	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6271	EA71472	118902070	chr12	6797	C9H20orf194	4384870	chrm9	1686	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6272	EA71664	118950630	chr12	6798	LOC116940472	3348182	chrm9	1682	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6273	EA70648	119909148	chr12	6799	LOC116940477	3724810	chrm9	1683	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6274	EA72051	120499969	chr12	6800	ATRN	4144538	chrm9	1684	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6275	EA71142	120922658	chr12	6804	LOC116940451	2196261	chrm9	1673	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6276	EA71945	121082444	chr12	6805	LOC116940455	2290593	chrm9	1674	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6277	EA69606	122001559	chr12	6807	CC2D2A	2402294	chrm9	1677	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6278	EA72519	122125631	chr12	6808	BTAF1	2496534	chrm9	1678	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6279	EA70911	122547673	chr12	6809	IDE	2606827	chrm9	1679	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6280	EA71151	122736593	chr12	6810	THOC3	16348526	chrm9	1849	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6281	EA72150	122769450	chr12	6811	SMIM19	16348601	chrm9	1850	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	NA	NA
6282	EA69938	122830876	chr12	6812	SRP72	16357090	chrm9	1851	211	418	194	2.99098744290362e-254	2.08471824770382e-251	S	chrm9	I
6283	EA69392	78837737	chr12	6657	LOC103091732	11087927	chrm11	2216	155	418	3	0.980276335924124	1	NS	NA	NA
6284	EA72121	106607253	chr12	6753	LOC116941174	586903	chrm11	2132	155	418	3	0.980276335924124	1	NS	NA	NA
6285	EA71917	121590193	chr12	6806	LOC116941237	6695479	chrm11	2167	155	418	3	0.980276335924124	1	NS	chrm11	I
6286	EA71796	83455255	chr12	6681	LOC116942206	2370598	chrm13	2432	176	418	3	0.991089669470011	1	NS	chrm13	C2
6287	EA70063	83836731	chr12	6683	LOC116942209	2550909	chrm13	2434	176	418	3	0.991089669470011	1	NS	chrm13	C1
6288	EA70452	85034711	chr12	6685	LOC116942192	1270106	chrm13	2423	176	418	3	0.991089669470011	1	NS	chrm13	C1
6289	EA71246	112798694	chr12	6776	LOC116943055	15149349	chrm16	2959	155	418	1	0.999499969171572	1	NS	NA	NA
6290	EA69042	108473847	chr12	6761	IVD	1050095	chrm17	2966	129	418	1	0.99822769034565	1	NS	NA	NA
6291	EA56702	10492611	chr12	6394	DCHS1	9558564	chrm18	3195	135	418	2	0.989623336929142	1	NS	chrm18	F
6292	EA72327	92338450	chr12	6707	NDUFA10	14389647	chrm18	3222	135	418	2	0.989623336929142	1	NS	NA	NA
6293	EA70981	107256330	chr12	6754	CDA	2069713	chrm19	3238	118	418	1	0.996969318352867	1	NS	NA	NA
6294	EA69048	41735749	chr12	6508	CHMP3	12851595	chrm21	3551	120	418	2	0.980529187965187	1	NS	chrm21	I
6295	EA71768	62884652	chr12	6592	REST	12947414	chrm21	3553	120	418	2	0.980529187965187	1	NS	NA	NA
6296	EA56755	11217948	chr12	6399	PARG	11462227	chrm22	3695	141	418	2	0.99195194736981	1	NS	NA	NA
6297	EA56492	11398634	chr12	6400	SLC18A3	11823502	chrm22	3697	141	418	2	0.99195194736981	1	NS	NA	NA
6298	EA68939	106093109	chr12	6752	MLKL	7527752	chrm25	4003	153	418	2	0.995175543581253	1	NS	chrm25	D
6299	EA69868	107709867	chr12	6755	LZIC	4247360	chrm25	3970	153	418	2	0.995175543581253	1	NS	NA	NA
6300	EA72422	42022503	chr12	6510	ALG14	222616	chrm27	4069	122	418	2	0.982086684527772	1	NS	NA	NA
6301	EA69637	55549117	chr12	6547	SMC2	251345	chrm27	4070	122	418	2	0.982086684527772	1	NS	NA	NA
6302	EA56605	5706898	chr12	6381	LOC116947478	3800597	chrm30	4505	125	418	1	0.997846065305088	1	NS	NA	NA
6303	EA71615	62816211	chr12	6591	LOC116950517	9487900	chrm39	5770	96	418	2	0.947895638075091	1	NS	chrm39	P
6304	EA72343	92392152	chr12	6708	POMK	700776	chrm39	5711	96	418	2	0.947895638075091	1	NS	NA	NA
6305	EA56512	10570237	chr12	6395	NDUFA2	6599689	chrm43	6208	166	418	2	0.997241189925718	1	NS	NA	NA
6306	EA70825	50565476	chr12	6537	LOC116951374	10220738	chrm43	6251	166	418	2	0.997241189925718	1	NS	NA	NA
6307	EA69796	27023291	chr12	6459	LOC116952025	1484723	chrm45	6269	90	418	1	0.988087955415114	1	NS	NA	NA
6308	EA71276	36183294	chr12	6497	DTWD1	1057831	chrm44	6459	93	418	1	0.989715043398632	1	NS	NA	NA
6309	EA69197	18991812	chr12	6438	LOC116953048	9627643	chrm49	6732	108	418	3	0.894843846067552	1	NS	chrm49	K
6310	EA70165	19643860	chr12	6439	LOC116953043	2706812	chrm49	6665	108	418	3	0.894843846067552	1	NS	NA	NA
6311	EA71744	80821956	chr12	6672	SNX3	5327992	chrm49	6688	108	418	3	0.894843846067552	1	NS	chrm49	K
6312	EA56404	12074544	chr12	6403	LOC116953371	7637321	chrm51	6885	82	418	1	0.982372682121411	1	NS	chrm51	K
6313	EA56547	7000029	chr12	6382	LOC116955039	683964	chrm57	7595	86	418	3	0.786484166431212	1	NS	NA	NA
6314	EA70385	42522707	chr12	6513	LOC116954982	7923837	chrm57	7662	86	418	3	0.786484166431212	1	NS	NA	NA
6315	EA70863	56101127	chr12	6550	LOC116954876	982338	chrm57	7597	86	418	3	0.786484166431212	1	NS	chrm57	C2
6316	EA71963	54993881	chr12	6546	LOC116955509	316498	chrm60	7678	81	418	2	0.905453621647535	1	NS	NA	NA
6317	EA69867	58073336	chr12	6564	LYRM2	3330254	chrm60	7707	81	418	2	0.905453621647535	1	NS	chrm60	K
6318	EA69182	14159958	chr12	6414	NDC80	5666226	chrm61	7793	55	418	1	0.933657447087714	1	NS	NA	NA
6319	EA69354	79471075	chr12	6663	RAB24	6401341	chrm65	7989	56	418	2	0.757474555617985	1	NS	NA	NA
6320	EA69605	120898941	chr12	6803	RADX	2745526	chrm65	7960	56	418	2	0.757474555617985	1	NS	NA	NA
6321	EA56675	11829044	chr12	6401	RPL24	2639873	chrm66	8046	28	418	1	0.74925665602674	1	NS	chrm66	K
6322	EA56508	12079858	chr12	6404	NGRN	2398922	chrm67	8089	42	418	1	0.874226774449398	1	NS	NA	NA
6323	EA18035	55808414	chr13	7070	CLASP1	11727725	chrm2	399	215	508	3	0.999691946761855	1	NS	chrm2	B2
6324	EA21342	93933132	chr13	7267	ELP2	16739184	chrm2	446	215	508	3	0.999691946761855	1	NS	NA	NA
6325	EA19732	95261639	chr13	7277	LOC116949444	23224493	chrm2	504	215	508	3	0.999691946761855	1	NS	NA	NA
6326	EA18132	19220162	chr13	6888	TMEM223	14395810	chrm3	695	309	508	1	0.999999987001161	1	NS	NA	NA
6327	EA18640	101900967	chr13	7318	LOC116938792	18907449	chrm4	1044	221	508	1	0.999997856050417	1	NS	NA	NA
6328	EA18384	52237312	chr13	7056	C5H12orf49	19229531	chrm5	1235	170	508	1	0.999957682146949	1	NS	NA	NA
6329	EA20050	48415298	chr13	7034	LOC116939708	17931822	chrm6	1485	254	508	3	0.999956615906841	1	NS	chrm6	A
6330	EA19231	72975506	chr13	7130	LOC116939777	13617122	chrm6	1422	254	508	3	0.999956615906841	1	NS	NA	NA
6331	EA19103	98890970	chr13	7301	LOC116939466	6219493	chrm6	1334	254	508	3	0.999956615906841	1	NS	chrm6	A
6332	EA19017	85467391	chr13	7222	RNASEH2C	427341	chrm9	1656	211	508	1	0.999996157641479	1	NS	NA	NA
6333	EA21179	6674758	chr13	6830	FBXL20	10255308	chrm10	1931	150	508	3	0.992803653815238	1	NS	NA	NA
6334	EA19267	32651873	chr13	6962	LOC116940811	957196	chrm10	1869	150	508	3	0.992803653815238	1	NS	NA	NA
