EA28386	ENSLOCG00000008751
EA32352	ENSLOCG00000010534
EA15495	ENSLOCG00000013983
EA15305	ENSLOCG00000011852
EA36028	ENSLOCG00000012342
EA06531	ENSLOCG00000005190
EA04711	ENSLOCG00000005280
EA03574	ENSLOCG00000016773
EA02420	ENSLOCG00000015054
EA78297	ENSLOCG00000015447
EA57642	ENSLOCG00000002003
EA57700	ENSLOCG00000006685
EA75157	ENSLOCG00000011235
EA10428	ENSLOCG00000004423
EA23604	ENSLOCG00000006848
EA37404	ENSLOCG00000012919
EA27699	ENSLOCG00000009275
EA19598	ENSLOCG00000012239
EA35130	ENSLOCG00000006044
EA34919	ENSLOCG00000016831
EA80236	ENSLOCG00000001715
EA19723	ENSLOCG00000007299
EA14316	ENSLOCG00000008952
EA02881	ENSLOCG00000010712
EA01816	ENSLOCG00000009650
EA75664	ENSLOCG00000013713
EA15264	ENSLOCG00000004552
EA13903	ENSLOCG00000006931
EA16989	ENSLOCG00000011471
EA79500	ENSLOCG00000014702
EA06338	ENSLOCG00000004475
EA11165	ENSLOCG00000003455
EA27701	ENSLOCG00000008931
EA39197	ENSLOCG00000002173
EA47424	ENSLOCG00000015939
EA17893	ENSLOCG00000012006
EA03563	ENSLOCG00000006343
EA77355	ENSLOCG00000008900
EA84397	ENSLOCG00000007656
EA60817	ENSLOCG00000006517
EA26306	ENSLOCG00000008713
EA16116	ENSLOCG00000002702
EA13434	ENSLOCG00000002670
EA11255	ENSLOCG00000009760
EA44077	ENSLOCG00000011440
EA07763	ENSLOCG00000007117
EA12607	ENSLOCG00000006781
EA83362	ENSLOCG00000008994
EA83170	ENSLOCG00000016676
EA67758	ENSLOCG00000012774
EA19516	ENSLOCG00000004059
EA65326	ENSLOCG00000002807
EA75380	ENSLOCG00000004638
EA48837	ENSLOCG00000006012
EA69092	ENSLOCG00000012221
EA64509	ENSLOCG00000005335
EA37505	ENSLOCG00000011135
EA67827	ENSLOCG00000004725
EA26831	ENSLOCG00000016350
EA08062	ENSLOCG00000016148
EA05429	ENSLOCG00000017732
EA83717	ENSLOCG00000005271
EA04142	ENSLOCG00000001831
EA18266	ENSLOCG00000016757
EA35427	ENSLOCG00000009801
EA67635	ENSLOCG00000006038
EA64954	ENSLOCG00000006944
EA00212	ENSLOCG00000001665
EA76945	ENSLOCG00000005635
EA03216	ENSLOCG00000002714
EA00547	ENSLOCG00000004886
EA48565	ENSLOCG00000008250
EA15884	ENSLOCG00000012397
EA49308	ENSLOCG00000016214
EA22774	ENSLOCG00000005197
EA13509	ENSLOCG00000008021
EA60327	ENSLOCG00000004747
EA50704	ENSLOCG00000002268
EA51375	ENSLOCG00000016101
EA64773	ENSLOCG00000008872
EA44729	ENSLOCG00000012032
EA45398	ENSLOCG00000001459
EA64347	ENSLOCG00000012747
EA04023	ENSLOCG00000013704
EA20891	ENSLOCG00000012137
EA06136	ENSLOCG00000004458
EA27917	ENSLOCG00000016261
EA37035	ENSLOCG00000012793
EA68045	ENSLOCG00000006473
EA68317	ENSLOCG00000008014
EA26736	ENSLOCG00000005729
EA12446	ENSLOCG00000012715
EA73463	ENSLOCG00000010108
EA35758	ENSLOCG00000016695
EA75486	ENSLOCG00000005507
EA52508	ENSLOCG00000016743
EA06934	ENSLOCG00000006621
EA03125	ENSLOCG00000010561
EA62454	ENSLOCG00000011874
EA77622	ENSLOCG00000016043
EA52438	ENSLOCG00000014579
EA74362	ENSLOCG00000007828
EA77164	ENSLOCG00000014056
EA03168	ENSLOCG00000015976
EA82375	ENSLOCG00000005923
EA53238	ENSLOCG00000015016
EA53224	ENSLOCG00000005915
EA39310	ENSLOCG00000009008
EA38944	ENSLOCG00000014198
EA06145	ENSLOCG00000004943
EA15673	ENSLOCG00000013127
EA57436	ENSLOCG00000003086
EA41115	ENSLOCG00000016158
EA36892	ENSLOCG00000008747
EA53691	ENSLOCG00000011775
EA04211	ENSLOCG00000001221
EA18035	ENSLOCG00000002082
EA63997	ENSLOCG00000013821
EA23136	ENSLOCG00000017123
EA33606	ENSLOCG00000012373
EA16095	ENSLOCG00000002048
EA20596	ENSLOCG00000011867
EA64198	ENSLOCG00000008276
EA26541	ENSLOCG00000006408
EA26557	ENSLOCG00000011785
EA02315	ENSLOCG00000002809
EA44678	ENSLOCG00000002653
EA13921	ENSLOCG00000016029
EA25292	ENSLOCG00000015128
EA26679	ENSLOCG00000007555
EA29383	ENSLOCG00000007371
EA18971	ENSLOCG00000016736
EA20190	ENSLOCG00000008813
EA35958	ENSLOCG00000011672
EA73402	ENSLOCG00000016703
EA75231	ENSLOCG00000011142
EA26115	ENSLOCG00000012504
EA62166	ENSLOCG00000005148
EA35944	ENSLOCG00000011624
EA72669	ENSLOCG00000012041
EA65014	ENSLOCG00000010352
EA66203	ENSLOCG00000006915
EA67415	ENSLOCG00000003955
EA38638	ENSLOCG00000015454
EA02468	ENSLOCG00000003605
EA06419	ENSLOCG00000017136
EA11913	ENSLOCG00000015721
EA27310	ENSLOCG00000014242
EA09890	ENSLOCG00000004881
EA24652	ENSLOCG00000012914
EA41810	ENSLOCG00000008692
EA20763	ENSLOCG00000008539
EA22292	ENSLOCG00000010228
EA46609	ENSLOCG00000009810
EA45742	ENSLOCG00000010682
EA63147	ENSLOCG00000007798
EA81492	ENSLOCG00000012402
EA13889	ENSLOCG00000003672
EA83485	ENSLOCG00000007170
EA30395	ENSLOCG00000013591
EA43190	ENSLOCG00000000093
EA53667	ENSLOCG00000016804
EA70561	ENSLOCG00000003801
EA10573	ENSLOCG00000015284
EA65743	ENSLOCG00000012164
EA12681	ENSLOCG00000002281
EA26266	ENSLOCG00000006612
EA28883	ENSLOCG00000009959
EA27443	ENSLOCG00000007495
EA50893	ENSLOCG00000016680
EA57595	ENSLOCG00000006627
EA64066	ENSLOCG00000011234
EA49565	ENSLOCG00000016414
EA00621	ENSLOCG00000000010
EA72082	ENSLOCG00000008128
EA60203	ENSLOCG00000004555
EA61795	ENSLOCG00000005448
EA16367	ENSLOCG00000007657
EA21849	ENSLOCG00000000103
EA40179	ENSLOCG00000018034
EA01865	ENSLOCG00000008601
EA65253	ENSLOCG00000010165
EA63931	ENSLOCG00000006322
EA41685	ENSLOCG00000001572
EA52534	ENSLOCG00000001999
EA53264	ENSLOCG00000005700
EA53590	ENSLOCG00000010726
EA21179	ENSLOCG00000002704
EA68308	ENSLOCG00000001957
EA30650	ENSLOCG00000004950
EA59259	ENSLOCG00000009512
EA79147	ENSLOCG00000013576
EA43192	ENSLOCG00000012705
EA13798	ENSLOCG00000002659
EA50235	ENSLOCG00000016063
EA73843	ENSLOCG00000016384
EA72871	ENSLOCG00000014400
EA52782	ENSLOCG00000013414
EA02682	ENSLOCG00000002919
EA03404	ENSLOCG00000000684
EA04321	ENSLOCG00000002502
EA03467	ENSLOCG00000001342
EA35566	ENSLOCG00000016113
EA78933	ENSLOCG00000002122
EA84758	ENSLOCG00000000454
EA72843	ENSLOCG00000014583
EA67374	ENSLOCG00000008309
EA37109	ENSLOCG00000001190
EA11572	ENSLOCG00000016059
EA28724	ENSLOCG00000008378
EA18209	ENSLOCG00000016980
EA49859	ENSLOCG00000015954
EA05482	ENSLOCG00000011005
EA57715	ENSLOCG00000018138
EA11367	ENSLOCG00000014661
EA81280	ENSLOCG00000003110
EA39166	ENSLOCG00000015292
EA33652	ENSLOCG00000003779
EA42876	ENSLOCG00000017146
EA07925	ENSLOCG00000014283
EA70498	ENSLOCG00000009361
EA39421	ENSLOCG00000013324
EA18496	ENSLOCG00000017098
EA47414	ENSLOCG00000002106
EA39200	ENSLOCG00000008710
EA33016	ENSLOCG00000009608
EA80183	ENSLOCG00000005804
EA20095	ENSLOCG00000018192
EA49173	ENSLOCG00000015754
EA49214	ENSLOCG00000016698
EA74138	ENSLOCG00000004840
EA76403	ENSLOCG00000015749
EA09851	ENSLOCG00000015830
EA22300	ENSLOCG00000011434
EA56755	ENSLOCG00000005710
EA11943	ENSLOCG00000012456
EA83393	ENSLOCG00000002406
EA56635	ENSLOCG00000008641
EA00508	ENSLOCG00000002084
EA73179	ENSLOCG00000015003
EA18321	ENSLOCG00000009234
EA66865	ENSLOCG00000017816
EA45868	ENSLOCG00000012031
EA85420	ENSLOCG00000006959
EA24708	ENSLOCG00000016256
EA43370	ENSLOCG00000000468
EA26765	ENSLOCG00000017042
EA65405	ENSLOCG00000010142
EA70979	ENSLOCG00000008603
EA53518	ENSLOCG00000017176
EA04819	ENSLOCG00000003841
EA62942	ENSLOCG00000007955
EA83566	ENSLOCG00000007717
EA84739	ENSLOCG00000015382
EA12150	ENSLOCG00000001386
EA72332	ENSLOCG00000012823
EA70128	ENSLOCG00000002435
EA53461	ENSLOCG00000015901
EA00781	ENSLOCG00000009262
EA75328	ENSLOCG00000008452
EA14737	ENSLOCG00000001410
EA85222	ENSLOCG00000003134
EA61644	ENSLOCG00000008079
EA51615	ENSLOCG00000014543
EA67022	ENSLOCG00000006204
EA78700	ENSLOCG00000010376
EA54677	ENSLOCG00000004138
EA45844	ENSLOCG00000015871
EA11927	ENSLOCG00000003148
EA12433	ENSLOCG00000016481
EA48012	ENSLOCG00000004705
EA44624	ENSLOCG00000000420
EA54414	ENSLOCG00000007957
EA01559	ENSLOCG00000004168
EA04641	ENSLOCG00000012928
EA79003	ENSLOCG00000015752
EA82858	ENSLOCG00000010659
EA51147	ENSLOCG00000003516
EA14940	ENSLOCG00000003886
EA29811	ENSLOCG00000001998
EA21356	ENSLOCG00000015742
EA60594	ENSLOCG00000005711
EA37804	ENSLOCG00000015499
EA52675	ENSLOCG00000007390
EA68022	ENSLOCG00000012498
EA81360	ENSLOCG00000003099
EA03560	ENSLOCG00000012610
EA05135	ENSLOCG00000010249
EA28222	ENSLOCG00000012318
EA31272	ENSLOCG00000002974
EA73041	ENSLOCG00000010519
EA30319	ENSLOCG00000011104
EA62727	ENSLOCG00000011485
EA69606	ENSLOCG00000009843
EA69250	ENSLOCG00000011082
EA45031	ENSLOCG00000016687
EA06397	ENSLOCG00000017096
EA05056	ENSLOCG00000011297
EA34895	ENSLOCG00000009388
EA03512	ENSLOCG00000008348
EA33135	ENSLOCG00000008130
EA07253	ENSLOCG00000005740
EA71348	ENSLOCG00000004047
EA55232	ENSLOCG00000007060
EA64195	ENSLOCG00000003079
EA05655	ENSLOCG00000010884
EA08002	ENSLOCG00000014967
EA00650	ENSLOCG00000004810
EA28742	ENSLOCG00000009596
EA19476	ENSLOCG00000001816
EA47411	ENSLOCG00000006277
EA28474	ENSLOCG00000009170
EA44529	ENSLOCG00000012030
EA33390	ENSLOCG00000005600
EA52594	ENSLOCG00000001287
EA54497	ENSLOCG00000016244
EA78338	ENSLOCG00000008706
EA14921	ENSLOCG00000012432
EA59155	ENSLOCG00000007718
EA14153	ENSLOCG00000003755
EA45133	ENSLOCG00000015614
EA11263	ENSLOCG00000016237
EA38421	ENSLOCG00000015244
EA14701	ENSLOCG00000005384
EA13986	ENSLOCG00000002423
EA41698	ENSLOCG00000008904
EA53514	ENSLOCG00000008898
EA68328	ENSLOCG00000011268
EA53868	ENSLOCG00000013617
EA63053	ENSLOCG00000005590
EA68886	ENSLOCG00000009739
EA68981	ENSLOCG00000004249
EA84103	ENSLOCG00000003234
EA25448	ENSLOCG00000007269
EA10406	ENSLOCG00000004339
EA19912	ENSLOCG00000011793
EA22234	ENSLOCG00000009919
EA73595	ENSLOCG00000009470
EA10560	ENSLOCG00000016634
EA04414	ENSLOCG00000002067
EA34496	ENSLOCG00000010225
EA72470	ENSLOCG00000014551
EA06499	ENSLOCG00000003780
EA52929	ENSLOCG00000001258
EA03700	ENSLOCG00000003640
EA33424	ENSLOCG00000007842
EA78108	ENSLOCG00000014024
EA54737	ENSLOCG00000005580
EA04772	ENSLOCG00000006145
EA42139	ENSLOCG00000001637
EA46631	ENSLOCG00000003943
EA36592	ENSLOCG00000013443
EA60438	ENSLOCG00000003628
EA35271	ENSLOCG00000008352
EA31091	ENSLOCG00000010474
EA11790	ENSLOCG00000001700
EA02438	ENSLOCG00000003742
EA49805	ENSLOCG00000004284
EA45103	ENSLOCG00000003692
EA27547	ENSLOCG00000014719
EA28270	ENSLOCG00000005202
EA25662	ENSLOCG00000001191
EA19986	ENSLOCG00000014755
EA26081	ENSLOCG00000008479
EA15157	ENSLOCG00000005697
EA72486	ENSLOCG00000004344
EA65603	ENSLOCG00000006998
EA32694	ENSLOCG00000006315
EA04677	ENSLOCG00000015142
EA14358	ENSLOCG00000001698
EA00343	ENSLOCG00000005437
EA04208	ENSLOCG00000018313
EA15423	ENSLOCG00000013752
EA75473	ENSLOCG00000011808
EA78347	ENSLOCG00000018082
EA00554	ENSLOCG00000005567
EA31365	ENSLOCG00000014847
EA84013	ENSLOCG00000017093
EA20266	ENSLOCG00000011806
EA43697	ENSLOCG00000009159
EA48689	ENSLOCG00000000465
EA62246	ENSLOCG00000004029
EA13806	ENSLOCG00000001771
EA15587	ENSLOCG00000012783
EA55333	ENSLOCG00000007937
EA07656	ENSLOCG00000009710
EA06102	ENSLOCG00000002511
EA43907	ENSLOCG00000009299
EA76013	ENSLOCG00000008764
EA83390	ENSLOCG00000017316
EA02628	ENSLOCG00000010338
EA01994	ENSLOCG00000002476
EA53838	ENSLOCG00000007380
EA24142	ENSLOCG00000012677
EA13966	ENSLOCG00000004414
EA76794	ENSLOCG00000009016
EA33143	ENSLOCG00000013079
EA14548	ENSLOCG00000009499
EA16775	ENSLOCG00000002654
EA83263	ENSLOCG00000003505
EA28521	ENSLOCG00000001561
EA11669	ENSLOCG00000008615
EA16574	ENSLOCG00000003480
EA81065	ENSLOCG00000012788
EA18376	ENSLOCG00000012196
EA20093	ENSLOCG00000002464
EA42257	ENSLOCG00000011706
EA42823	ENSLOCG00000014981
EA64117	ENSLOCG00000005788
EA34921	ENSLOCG00000000488
EA32026	ENSLOCG00000008112
EA73519	ENSLOCG00000014005
EA32925	ENSLOCG00000009966
EA75033	ENSLOCG00000004916
EA76727	ENSLOCG00000007948
EA69525	ENSLOCG00000010180
EA15496	ENSLOCG00000004304
EA15877	ENSLOCG00000011054
EA78227	ENSLOCG00000013951
EA24095	ENSLOCG00000015042
EA41857	ENSLOCG00000003342
EA01088	ENSLOCG00000004740
EA31056	ENSLOCG00000014181
EA15928	ENSLOCG00000011423
EA00567	ENSLOCG00000016147
EA01917	ENSLOCG00000002524
EA69473	ENSLOCG00000014158
EA71520	ENSLOCG00000014950
EA20573	ENSLOCG00000000872
EA78267	ENSLOCG00000014895
EA85158	ENSLOCG00000012335
EA19915	ENSLOCG00000009783
EA49917	ENSLOCG00000004298
EA80214	ENSLOCG00000013326
EA18489	ENSLOCG00000013156
EA22749	ENSLOCG00000014752
EA23827	ENSLOCG00000015863
EA85755	ENSLOCG00000011093
EA82343	ENSLOCG00000003490
EA17938	ENSLOCG00000015860
EA40377	ENSLOCG00000016859
EA07598	ENSLOCG00000017270
EA40378	ENSLOCG00000012802
EA71917	ENSLOCG00000007212
EA13663	ENSLOCG00000012323
EA22520	ENSLOCG00000012654
EA44677	ENSLOCG00000006071
EA78341	ENSLOCG00000016427
EA09972	ENSLOCG00000002206
EA69311	ENSLOCG00000014110
EA69740	ENSLOCG00000014067
EA69626	ENSLOCG00000015133
EA07178	ENSLOCG00000005868
EA06798	ENSLOCG00000010832
EA58041	ENSLOCG00000006824
EA74770	ENSLOCG00000013270
EA69572	ENSLOCG00000009370
EA25948	ENSLOCG00000018125
EA00433	ENSLOCG00000003823
EA53103	ENSLOCG00000016191
EA10298	ENSLOCG00000005583
EA29131	ENSLOCG00000006210
EA44574	ENSLOCG00000011362
EA25201	ENSLOCG00000011246
EA10232	ENSLOCG00000013416
EA11711	ENSLOCG00000015524
EA85647	ENSLOCG00000001486
EA03585	ENSLOCG00000004972
EA16978	ENSLOCG00000016814
EA74834	ENSLOCG00000013355
EA34684	ENSLOCG00000009984
EA03058	ENSLOCG00000005431
EA19722	ENSLOCG00000010995
EA18811	ENSLOCG00000014046
EA49275	ENSLOCG00000017570
EA14717	ENSLOCG00000004743
EA15991	ENSLOCG00000009223
EA59604	ENSLOCG00000003315
EA45659	ENSLOCG00000016596
EA07994	ENSLOCG00000005005
EA35973	ENSLOCG00000009636
EA71276	ENSLOCG00000013150
EA25204	ENSLOCG00000006634
EA79979	ENSLOCG00000000414
EA70465	ENSLOCG00000012629
EA36190	ENSLOCG00000017900
EA35818	ENSLOCG00000004227
EA74331	ENSLOCG00000012429
EA04950	ENSLOCG00000000845
EA31872	ENSLOCG00000008646
EA12017	ENSLOCG00000016837
EA85732	ENSLOCG00000005109
EA26800	ENSLOCG00000001557
EA18604	ENSLOCG00000008347
EA17988	ENSLOCG00000014818
EA65881	ENSLOCG00000015141
EA64393	ENSLOCG00000009011
EA39430	ENSLOCG00000016787
EA37859	ENSLOCG00000014133
EA42985	ENSLOCG00000012591
EA39852	ENSLOCG00000006581
EA29369	ENSLOCG00000003300
EA69936	ENSLOCG00000016100
EA53599	ENSLOCG00000013142
EA71242	ENSLOCG00000012827
EA83389	ENSLOCG00000012147
EA50959	ENSLOCG00000006532
EA80303	ENSLOCG00000017415
EA07289	ENSLOCG00000002100
EA53370	ENSLOCG00000006259
EA69089	ENSLOCG00000010924
EA51341	ENSLOCG00000014174
EA64864	ENSLOCG00000001086
EA59069	ENSLOCG00000001234
EA52753	ENSLOCG00000016689
EA75333	ENSLOCG00000004772
EA69833	ENSLOCG00000011402
EA78579	ENSLOCG00000013337
EA38223	ENSLOCG00000015899
EA30912	ENSLOCG00000002599
EA79422	ENSLOCG00000001948
EA01663	ENSLOCG00000001987
EA04158	ENSLOCG00000016002
EA26914	ENSLOCG00000010628
EA16643	ENSLOCG00000012766
EA06911	ENSLOCG00000006202
EA50387	ENSLOCG00000015481
EA68457	ENSLOCG00000005906
EA55082	ENSLOCG00000015624
EA74054	ENSLOCG00000009653
EA47525	ENSLOCG00000007566
EA10841	ENSLOCG00000011728
EA56682	ENSLOCG00000013769
EA18876	ENSLOCG00000012905
EA54961	ENSLOCG00000013063
EA60167	ENSLOCG00000017842
EA44794	ENSLOCG00000017339
EA14346	ENSLOCG00000003635
EA14220	ENSLOCG00000006481
EA52968	ENSLOCG00000005322
EA83973	ENSLOCG00000017377
EA24742	ENSLOCG00000004883
EA76731	ENSLOCG00000015157
EA49504	ENSLOCG00000015958
EA70919	ENSLOCG00000010275
EA46920	ENSLOCG00000013986
EA83648	ENSLOCG00000009054
EA49860	ENSLOCG00000011667
EA06758	ENSLOCG00000016531
EA29651	ENSLOCG00000002826
EA09271	ENSLOCG00000011006
EA12796	ENSLOCG00000016902
EA53615	ENSLOCG00000010843
EA01744	ENSLOCG00000008634
EA70784	ENSLOCG00000010115
EA30376	ENSLOCG00000005133
EA38690	ENSLOCG00000013303
EA79111	ENSLOCG00000009344
EA04236	ENSLOCG00000012430
EA35510	ENSLOCG00000012640
EA79401	ENSLOCG00000012536
EA12563	ENSLOCG00000007604
EA12801	ENSLOCG00000013537
EA69651	ENSLOCG00000009456
EA69051	ENSLOCG00000006666
EA43385	ENSLOCG00000013140
EA15570	ENSLOCG00000015000
EA59231	ENSLOCG00000004448
EA59149	ENSLOCG00000003189
EA53761	ENSLOCG00000015592
EA52880	ENSLOCG00000001254
EA81015	ENSLOCG00000008993
EA23990	ENSLOCG00000010297
EA15434	ENSLOCG00000014732
EA15168	ENSLOCG00000006362
EA57472	ENSLOCG00000000789
EA68919	ENSLOCG00000014993
EA54197	ENSLOCG00000016569
EA01752	ENSLOCG00000002330
EA59352	ENSLOCG00000001872
EA05792	ENSLOCG00000003892
EA70954	ENSLOCG00000009494
EA54454	ENSLOCG00000007887
EA53778	ENSLOCG00000008702
EA54778	ENSLOCG00000013816
EA75646	ENSLOCG00000010522
EA23968	ENSLOCG00000011865
EA11872	ENSLOCG00000000094
EA11155	ENSLOCG00000013252
EA56547	ENSLOCG00000017948
EA80905	ENSLOCG00000012215
EA68533	ENSLOCG00000001145
EA09724	ENSLOCG00000009824
EA11714	ENSLOCG00000013220
EA14163	ENSLOCG00000013527
EA38553	ENSLOCG00000006954
EA74581	ENSLOCG00000013978
EA03669	ENSLOCG00000008572
EA65163	ENSLOCG00000011366
EA45369	ENSLOCG00000006443
EA53740	ENSLOCG00000011686
EA01316	ENSLOCG00000008593
EA49513	ENSLOCG00000016763
EA47321	ENSLOCG00000012537
EA64372	ENSLOCG00000007606
EA47494	ENSLOCG00000004206
EA44197	ENSLOCG00000005078
EA50882	ENSLOCG00000015465
EA50505	ENSLOCG00000006994
EA35165	ENSLOCG00000013554
EA61335	ENSLOCG00000003544
EA61393	ENSLOCG00000002453
EA38331	ENSLOCG00000011982
EA78492	ENSLOCG00000004904
EA09001	ENSLOCG00000002198
EA31263	ENSLOCG00000011064
EA34083	ENSLOCG00000015085
EA28209	ENSLOCG00000010166
EA11473	ENSLOCG00000000895
EA82870	ENSLOCG00000001239
EA29676	ENSLOCG00000008445
EA20670	ENSLOCG00000011787
EA18956	ENSLOCG00000015669
EA21009	ENSLOCG00000012229
EA50904	ENSLOCG00000007029
EA16743	ENSLOCG00000000384
EA06671	ENSLOCG00000008434
EA27916	ENSLOCG00000013753
EA13352	ENSLOCG00000008709
EA05849	ENSLOCG00000009438
EA61509	ENSLOCG00000007859
EA42277	ENSLOCG00000013047
EA15790	ENSLOCG00000002336
EA43690	ENSLOCG00000000316
EA13004	ENSLOCG00000013593
EA11256	ENSLOCG00000009001
EA07752	ENSLOCG00000008722
EA04616	ENSLOCG00000007650
EA00273	ENSLOCG00000003403
EA31086	ENSLOCG00000007890
EA59914	ENSLOCG00000001641
EA37471	ENSLOCG00000010496
EA72247	ENSLOCG00000004546
EA67437	ENSLOCG00000012637
EA53853	ENSLOCG00000008937
EA40430	ENSLOCG00000015440
EA21342	ENSLOCG00000007202
EA32643	ENSLOCG00000006401
EA10868	ENSLOCG00000004540
EA23394	ENSLOCG00000007944
EA15685	ENSLOCG00000017212
EA13399	ENSLOCG00000002720
EA28536	ENSLOCG00000003429
EA79390	ENSLOCG00000001321
EA26817	ENSLOCG00000011738
EA43312	ENSLOCG00000009050
EA14430	ENSLOCG00000003225
EA60049	ENSLOCG00000001292
EA67075	ENSLOCG00000006008
EA31461	ENSLOCG00000010062
EA13765	ENSLOCG00000009143
EA06127	ENSLOCG00000007822
EA28923	ENSLOCG00000003255
EA55178	ENSLOCG00000014761
EA17384	ENSLOCG00000015097
EA37027	ENSLOCG00000007222
EA37823	ENSLOCG00000006956
EA64071	ENSLOCG00000009386
EA22978	ENSLOCG00000016061
EA70692	ENSLOCG00000014681
EA32169	ENSLOCG00000013938
EA31595	ENSLOCG00000008718
EA09732	ENSLOCG00000016286
EA50876	ENSLOCG00000007476
EA26988	ENSLOCG00000005029
EA49588	ENSLOCG00000016037
EA70225	ENSLOCG00000005451
EA19335	ENSLOCG00000000914
EA18965	ENSLOCG00000012278
EA40672	ENSLOCG00000017211
EA02178	ENSLOCG00000016668
EA30037	ENSLOCG00000012427
EA71881	ENSLOCG00000003789
EA72539	ENSLOCG00000011756
EA59844	ENSLOCG00000002034
EA21165	ENSLOCG00000002728
EA68162	ENSLOCG00000006641
EA23001	ENSLOCG00000010419
EA67785	ENSLOCG00000013614
EA74017	ENSLOCG00000013863
EA29377	ENSLOCG00000008859
EA33335	ENSLOCG00000012572
EA75610	ENSLOCG00000008947
EA01703	ENSLOCG00000015060
EA16999	ENSLOCG00000016836
EA53644	ENSLOCG00000014666
EA59118	ENSLOCG00000006420
EA57885	ENSLOCG00000012492
EA58480	ENSLOCG00000001681
EA61546	ENSLOCG00000006387
EA39400	ENSLOCG00000004213
EA62721	ENSLOCG00000007024
EA11134	ENSLOCG00000009922
EA28884	ENSLOCG00000009668
EA09761	ENSLOCG00000007175
EA53738	ENSLOCG00000010874
EA82654	ENSLOCG00000002164
EA48241	ENSLOCG00000001704
EA51476	ENSLOCG00000010882
EA63830	ENSLOCG00000014530
EA50774	ENSLOCG00000001565
EA56717	ENSLOCG00000004848
EA46196	ENSLOCG00000012328
EA20521	ENSLOCG00000006074
EA68041	ENSLOCG00000013653
EA58681	ENSLOCG00000007658
EA61524	ENSLOCG00000001256
EA34365	ENSLOCG00000017926
EA76076	ENSLOCG00000000060
EA73761	ENSLOCG00000009161
EA68921	ENSLOCG00000009715
EA70238	ENSLOCG00000009856
EA47935	ENSLOCG00000008505
EA68638	ENSLOCG00000010959
EA41187	ENSLOCG00000017252
EA25872	ENSLOCG00000011816
EA50213	ENSLOCG00000017036
EA48035	ENSLOCG00000012132
EA39153	ENSLOCG00000006690
EA53090	ENSLOCG00000009003
EA18082	ENSLOCG00000015489
EA85718	ENSLOCG00000005767
EA40516	ENSLOCG00000000996
EA11833	ENSLOCG00000015791
EA48626	ENSLOCG00000011600
EA70139	ENSLOCG00000010970
EA54995	ENSLOCG00000001655
EA06610	ENSLOCG00000014722
EA62361	ENSLOCG00000009908
EA10356	ENSLOCG00000016468
EA65854	ENSLOCG00000008772
EA19618	ENSLOCG00000014860
EA54086	ENSLOCG00000004046
EA14258	ENSLOCG00000003731
EA32242	ENSLOCG00000013169
EA32944	ENSLOCG00000016955
EA54075	ENSLOCG00000005778
EA53207	ENSLOCG00000009511
EA18571	ENSLOCG00000016354
EA62402	ENSLOCG00000010532
EA11068	ENSLOCG00000016782
EA12458	ENSLOCG00000015571
EA28108	ENSLOCG00000010332
EA49979	ENSLOCG00000003570
EA50584	ENSLOCG00000009062
EA41151	ENSLOCG00000007264
EA55002	ENSLOCG00000013281
EA54284	ENSLOCG00000001315
EA34488	ENSLOCG00000010269
EA07581	ENSLOCG00000009664
EA62115	ENSLOCG00000013298
EA70026	ENSLOCG00000014808
EA33302	ENSLOCG00000015222
EA12835	ENSLOCG00000016360
EA21728	ENSLOCG00000015698
EA20513	ENSLOCG00000013874
EA31457	ENSLOCG00000005784
EA77961	ENSLOCG00000013023
EA27183	ENSLOCG00000003430
EA24549	ENSLOCG00000007725
EA26636	ENSLOCG00000005512
EA28193	ENSLOCG00000004035
EA18610	ENSLOCG00000005303
EA19227	ENSLOCG00000015494
EA72859	ENSLOCG00000002370
EA54361	ENSLOCG00000001697
EA52304	ENSLOCG00000012284
EA13784	ENSLOCG00000014863
EA17459	ENSLOCG00000011933
EA75611	ENSLOCG00000002058
EA47627	ENSLOCG00000009172
EA71827	ENSLOCG00000005240
EA26035	ENSLOCG00000011436
EA19067	ENSLOCG00000006035
EA13800	ENSLOCG00000013018
EA57258	ENSLOCG00000009590
EA11500	ENSLOCG00000008741
