fid	clg	Bflo	Spu	Blan	Skow	Pfla	Apla	Chipun	Lepocu	Xentro	Galgal	Lepocu	Petmar	Parata
OG_3106	CLGP	BF04892	LOC581322	BL13209	Sakowv30005365m	pfl_40v0_9_20150316_1g402	LOC110979035	Chipun_Chipu0015377|alpha1;Chipun_Chipu0007797|alpha2	Lepocu_ENSLOCG00000007002|alpha1;Lepocu_ENSLOCG00000004257|alpha2	Xentro_spsb1|alpha1;Xentro_spsb4-like|alpha2	Galgal_ENSGALG00000002506|alpha1;Galgal_ENSGALG00000032053|alpha2	Lepocu_ENSLOCG00000007002|alpha1;Lepocu_ENSLOCG00000004257|alpha2	Petmar_SPSB1|chrm28	Parata_EA77931|chr3
OG_503	CLGP	BF14477	LOC115918705	BL74986	Sakowv30006808m	pfl_40v0_9_20150316_1g21747	LOC110979196	Chipun_Chipu0012631|alpha1;Chipun_Chipu0007809|alpha2	Lepocu_ENSLOCG00000006860|alpha1;Lepocu_ENSLOCG00000007696|beta1;Lepocu_ENSLOCG00000004289|alpha2	Xentro_LOC100036725|alpha1	Galgal_ENSGALG00000002606|alpha1;Galgal_ENSGALG00000014674|beta1;Galgal_ENSGALG00000037387|alpha2	Lepocu_ENSLOCG00000006860|alpha1;Lepocu_ENSLOCG00000007696|beta1;Lepocu_ENSLOCG00000004289|alpha2	Petmar_CLSTN1|chrm28	Parata_EA74298|chr3
OG_7436	CLGP	BF14425	LOC100893442	BL02290	Sakowv30000820m	pfl_40v0_9_20150316_1g19093	LOC110976480	Chipun_Chipu0011304|alpha1	Lepocu_ENSLOCG00000003027|alpha1	Xentro_LOC100493255|alpha2	Galgal_ENSGALG00000043128|alpha1	Lepocu_ENSLOCG00000003027|alpha1	Petmar_LOC116946869|chrm28	Parata_EA77868|chr3
OG_490	CLGP	BF04862		BL19005						Xentro_acta2|alpha1;Xentro_acta1|alpha2				
OG_19293	CLGP	BF14648	LOC588097	BL02888	Sakowv30023057m	pfl_40v0_9_20150316_1g4222	LOC110979051	Chipun_Chipu0012634|alpha1;Chipun_Chipu0007799|alpha2	Lepocu_ENSLOCG00000006919|alpha1;Lepocu_ENSLOCG00000004421|alpha2	Xentro_pik3cb|alpha2	Galgal_ENSGALG00000002583|alpha1;Galgal_ENSGALG00000005505|alpha2	Lepocu_ENSLOCG00000006919|alpha1;Lepocu_ENSLOCG00000004421|alpha2	Petmar_PIK3CD|chrm28	Parata_EA73522|chr3
OG_8655	CLGP	BF04735	LOC589622	BL03815	Sakowv30032578m	pfl_40v0_9_20150316_1g34345	LOC110979138	Chipun_Chipu0007524|alpha1;Chipun_Chipu0010337|alpha2	Lepocu_ENSLOCG00000007808|alpha1;Lepocu_ENSLOCG00000005485|alpha2	Xentro_LOC100498015|alpha1;Xentro_LOC100498193-like|alpha2	Galgal_ENSGALG00000035362|alpha1	Lepocu_ENSLOCG00000007808|alpha1;Lepocu_ENSLOCG00000005485|alpha2		
OG_17046	CLGP	BF14271	LOC100891691		Sakowv30041738m	pfl_40v0_9_20150316_1g8739	LOC110978990	Chipun_Chipu0001930|alpha1;Chipun_Chipu0006422|alpha2	Lepocu_ENSLOCG00000005319|alpha1;Lepocu_ENSLOCG00000005183|alpha2	Xentro_tprg1l-like.1|alpha1;Xentro_tprg1-like|alpha2	Galgal_ENSGALG00000001024|alpha1	Lepocu_ENSLOCG00000005319|alpha1;Lepocu_ENSLOCG00000005183|alpha2	Petmar_TPRG1L|chrm28	Parata_EA79021|chr3;Parata_EA61208|chr4
OG_8608	CLGP	BF04837	LOC100892779	BL18025	Sakowv30031849m	pfl_40v0_9_20150316_1g12670	LOC110987571	Chipun_Chipu0001926|alpha1;Chipun_Chipu0017962|alpha2	Lepocu_ENSLOCG00000005336|alpha1;Lepocu_ENSLOCG00000009550|alpha2	Xentro_prdm16|alpha1	Galgal_ENSGALG00000036728|alpha1;Galgal_ENSGALG00000032577|alpha2	Lepocu_ENSLOCG00000005336|alpha1;Lepocu_ENSLOCG00000009550|alpha2	Petmar_LOC116950399|chrm39;Petmar_LOC116946935|chrm28	Parata_EA61881|chr4;Parata_EA75554|chr3;Parata_EA77260|chr3;Parata_EA75171|chr3
OG_4410	CLGP	BF14510	LOC764481	BL09206	Sakowv30025286m	pfl_40v0_9_20150316_1g18293	LOC110979043	Chipun_Chipu0007487|alpha1;Chipun_Chipu0006590|alpha2	Lepocu_ENSLOCG00000007692|alpha1;Lepocu_ENSLOCG00000003367|alpha2	Xentro_LOC100485996|alpha1;Xentro_Xetrov90014462m|alpha2	Galgal_ENSGALG00000036108|alpha1;Galgal_ENSGALG00000009464|alpha2	Lepocu_ENSLOCG00000007692|alpha1;Lepocu_ENSLOCG00000003367|alpha2	Petmar_GOLIM4|chrm28	Parata_EA79331|chr3
OG_3458.1	CLGP	BF08980	LOC754782	BL10818	Sakowv30003664m	pfl_40v0_9_20150316_1g20915	LOC110983235		Lepocu_ENSLOCG00000001184|beta1;Lepocu_ENSLOCG00000010607|alpha2	Xentro_tmem45b|alpha1	Galgal_ENSGALG00000015293|beta1	Lepocu_ENSLOCG00000001184|beta1;Lepocu_ENSLOCG00000010607|alpha2		
OG_6861	CLGP	BF19079	LOC576875	BL03199	Sakowv30037882m	pfl_40v0_9_20150316_1g17956	LOC110985244	Chipun_Chipu0012625|alpha1;Chipun_Chipu0010347|alpha2	Lepocu_ENSLOCG00000006679|alpha1;Lepocu_ENSLOCG00000006554|alpha2	Xentro_kif1b-like|alpha1;Xentro_kif1a|alpha2	Galgal_ENSGALG00000002726|alpha1;Galgal_ENSGALG00000006221|alpha2	Lepocu_ENSLOCG00000006679|alpha1;Lepocu_ENSLOCG00000006554|alpha2	Petmar_LOC116946841|chrm28	Parata_EA74948|chr3;Parata_EA79097|chr3;Parata_EA76629|chr3
OG_5194	CLGP	BF04856		BL95937		pfl_40v0_9_20150316_1g23951		Chipun_Chipu0020554|alpha1;Chipun_Chipu0007243|alpha2	Lepocu_ENSLOCG00000003864|alpha1;Lepocu_ENSLOCG00000004189|alpha2	Xentro_LOC101733909|alpha2	Galgal_ENSGALG00000043204|alpha1;Galgal_ENSGALG00000030944|alpha2	Lepocu_ENSLOCG00000003864|alpha1;Lepocu_ENSLOCG00000004189|alpha2	Petmar_PAX7|chrm28	Parata_EA78078|chr3;Parata_EA78158|chr3
OG_8394	CLGP	BF04718	LOC100891564	BL15999	Sakowv30031994m	pfl_40v0_9_20150316_1g16104	LOC110979081		Lepocu_ENSLOCG00000006437|beta1;Lepocu_ENSLOCG00000008563|alpha2	Xentro_LOC101734090|alpha2		Lepocu_ENSLOCG00000006437|beta1;Lepocu_ENSLOCG00000008563|alpha2		
OG_12461	CLGP	BF04709		BL13206				Chipun_Chipu0007811|alpha2	Lepocu_ENSLOCG00000002607|alpha1;Lepocu_ENSLOCG00000004441|alpha2	Xentro_per3|alpha1;Xentro_per2|alpha2	Galgal_ENSGALG00000000573|alpha1;Galgal_ENSGALG00000005521|alpha2	Lepocu_ENSLOCG00000002607|alpha1;Lepocu_ENSLOCG00000004441|alpha2	Petmar_PER1|chrm28	Parata_EA73665|chr3
OG_3351	CLGP	BF14318	LOC764499	BL11640	Sakowv30037226m		LOC110986537	Chipun_Chipu0007497|alpha1;Chipun_Chipu0006591|alpha2	Lepocu_ENSLOCG00000007530|alpha1	Xentro_LOC100170445|alpha2	Galgal_ENSGALG00000033204|alpha1;Galgal_ENSGALG00000020626|alpha2	Lepocu_ENSLOCG00000007530|alpha1	Petmar_LOC116950504|chrm39	Parata_EA58139|chr4
OG_5901	CLGP		LOC100893739	BL14114	Sakowv30028468m	pfl_40v0_9_20150316_1g11402	LOC110986556	Chipun_Chipu0001903|alpha1	Lepocu_ENSLOCG00000007210|alpha1;Lepocu_ENSLOCG00000007177|alpha2	Xentro_samd11|alpha1;Xentro_samd7-like|alpha2	Galgal_ENSGALG00000034453|alpha1;Galgal_ENSGALG00000009383|alpha2	Lepocu_ENSLOCG00000007210|alpha1;Lepocu_ENSLOCG00000007177|alpha2		
OG_7245	CLGP	BF14341		BL24312	Sakowv30009928m	pfl_40v0_9_20150316_1g3667	LOC110984563	Chipun_Chipu0001929|alpha1;Chipun_Chipu0006434|alpha2	Lepocu_ENSLOCG00000004327|alpha1;Lepocu_ENSLOCG00000009575|alpha2		Galgal_ENSGALG00000009458|alpha2	Lepocu_ENSLOCG00000004327|alpha1;Lepocu_ENSLOCG00000009575|alpha2	Petmar_MEGF6|chrm39	Parata_EA62956|chr4
OG_4305	CLGP	BF17373	LOC100888979	BL09373	Sakowv30028446m	pfl_40v0_9_20150316_1g14887	LOC110978951	Chipun_Chipu0014880|alpha1;Chipun_Chipu0010886|alpha2	Lepocu_ENSLOCG00000002077|alpha1;Lepocu_ENSLOCG00000005907|alpha2	Xentro_vwa5b2|alpha2	Galgal_ENSGALG00000010242|alpha1;Galgal_ENSGALG00000028294|alpha2	Lepocu_ENSLOCG00000002077|alpha1;Lepocu_ENSLOCG00000005907|alpha2		
OG_7587	CLGP	BF14596		BL19210	Sakowv30003259m	pfl_40v0_9_20150316_1g4050	LOC110989287	Chipun_Chipu0014122|alpha1;Chipun_Chipu0006427|alpha2	Lepocu_ENSLOCG00000006509|alpha1;Lepocu_ENSLOCG00000007540|beta1;Lepocu_ENSLOCG00000009432|alpha2	Xentro_LOC100485749|alpha1;Xentro_LOC101732807|alpha2	Galgal_ENSGALG00000003016|alpha1;Galgal_ENSGALG00000014659|beta1;Galgal_ENSGALG00000007419|alpha2	Lepocu_ENSLOCG00000006509|alpha1;Lepocu_ENSLOCG00000007540|beta1;Lepocu_ENSLOCG00000009432|alpha2	Petmar_LOC116946910|chrm28;Petmar_LOC116946911|chrm28;Petmar_LOC116946805|chrm28	Parata_EA77480|chr3;Parata_EA78515|chr3
OG_7964	CLGP	BF14057	LOC105444860	BL06602	Sakowv30004245m	pfl_40v0_9_20150316_1g419	LOC110979167	Chipun_Chipu0019599|alpha1;Chipun_Chipu0032780|alpha2	Lepocu_ENSLOCG00000002655|alpha1	Xentro_Xetrov90018921m|alpha1	Galgal_ENSGALG00000033569|alpha1	Lepocu_ENSLOCG00000002655|alpha1	Petmar_LOC116947006|chrm28;Petmar_LOC116946800|chrm28	Parata_EA74448|chr3;Parata_EA76311|chr3;Parata_EA72899|chr3;Parata_EA75162|chr3;Parata_EA78954|chr3
OG_6405	CLGP	BF14440	ano7	BL17727	Sakowv30037507m	pfl_40v0_9_20150316_1g13954	LOC110982644	Chipun_Chipu0007506|alpha1;Chipun_Chipu0012340|alpha2	Lepocu_ENSLOCG00000007442|alpha1;Lepocu_ENSLOCG00000009004|alpha2			Lepocu_ENSLOCG00000007442|alpha1;Lepocu_ENSLOCG00000009004|alpha2	Petmar_LOC116946978|chrm28	Parata_EA59322|chr4;Parata_EA61882|chr4
OG_1437	CLGP	BF14399	LOC588292	BL15097	Sakowv30031438m	pfl_40v0_9_20150316_1g25235	LOC110989815	Chipun_Chipu0001589|alpha2	Lepocu_ENSLOCG00000008392|beta1;Lepocu_ENSLOCG00000008814|alpha2	Xentro_clcn2-like|alpha2	Galgal_ENSGALG00000014695|beta1;Galgal_ENSGALG00000025804|alpha2	Lepocu_ENSLOCG00000008392|beta1;Lepocu_ENSLOCG00000008814|alpha2	Petmar_LOC116950414|chrm39	Parata_EA61803|chr4
OG_208	CLGP	BF14474	NADK	BL09893	Sakowv30014491m	pfl_40v0_9_20150316_1g16627	LOC110978963	Chipun_Chipu0013547|alpha1;Chipun_Chipu0010729|alpha2	Lepocu_ENSLOCG00000006173|alpha1;Lepocu_ENSLOCG00000007207|alpha2	Xentro_nadk|alpha1	Galgal_ENSGALG00000032413|alpha1	Lepocu_ENSLOCG00000006173|alpha1;Lepocu_ENSLOCG00000007207|alpha2	Petmar_NADK|chrm39	Parata_EA61783|chr4;Parata_EA59888|chr4
OG_1423	CLGP	BF04692	LOC589365	BL08983	Sakowv30008917m	pfl_40v0_9_20150316_1g3847	LOC110974796	Chipun_Chipu0009949|alpha1;Chipun_Chipu0001578|alpha2	Lepocu_ENSLOCG00000003451|alpha1;Lepocu_ENSLOCG00000004789|alpha2	Xentro_alpi.2|alpha2	Galgal_ENSGALG00000023542|alpha1;Galgal_ENSGALG00000023866|alpha2	Lepocu_ENSLOCG00000003451|alpha1;Lepocu_ENSLOCG00000004789|alpha2		Parata_EA79580|chr3
OG_3030	CLGP	BF04898	LOC115924553	BL62336	Sakowv30006819m	pfl_40v0_9_20150316_1g415	LOC110979042	Chipun_Chipu0012638|alpha1;Chipun_Chipu0007795|alpha2	Lepocu_ENSLOCG00000006983|alpha1;Lepocu_ENSLOCG00000004239|alpha2	Xentro_slc25a36|alpha2	Galgal_ENSGALG00000002519|alpha1;Galgal_ENSGALG00000014680|beta1;Galgal_ENSGALG00000005283|alpha2	Lepocu_ENSLOCG00000006983|alpha1;Lepocu_ENSLOCG00000004239|alpha2	Petmar_SLC25A36|chrm28;Petmar_LOC116950389|chrm39	Parata_EA75931|chr3;Parata_EA57043|chr4
OG_1321.2	CLGP	BF04777	LOC592342	BL12651	Sakowv30022992m	pfl_40v0_9_20150316_1g8069	LOC110984264	Chipun_Chipu0001166|alpha2	Lepocu_ENSLOCG00000007807|beta1;Lepocu_ENSLOCG00000001321|alpha2	Xentro_usp5|alpha1;Xentro_usp13|alpha2	Galgal_ENSGALG00000014525|beta1;Galgal_ENSGALG00000008909|alpha2	Lepocu_ENSLOCG00000007807|beta1;Lepocu_ENSLOCG00000001321|alpha2	Petmar_LOC116946920|chrm28;Petmar_LOC116950568|chrm39	Parata_EA76483|chr3;Parata_EA79390|chr3;Parata_EA58770|chr4;Parata_EA57149|chr4
OG_2534	CLGP	BF21176	LOC578841	BL08236	Sakowv30032569m	pfl_40v0_9_20150316_1g8729	LOC110979111			Xentro_perp-like|alpha2	Galgal_ENSGALG00000027198|beta1			
OG_8440	CLGP	BF17432	LOC581257	BL00998	Sakowv30022998m	pfl_40v0_9_20150316_1g13014	LOC110987574	Chipun_Chipu0001935|alpha1;Chipun_Chipu0010726|alpha2	Lepocu_ENSLOCG00000005744|alpha1;Lepocu_ENSLOCG00000007237|alpha2	Xentro_prkcz|alpha1;Xentro_prkci|alpha2	Galgal_ENSGALG00000001270|alpha1;Galgal_ENSGALG00000009364|alpha2	Lepocu_ENSLOCG00000005744|alpha1;Lepocu_ENSLOCG00000007237|alpha2	Petmar_LOC116946859|chrm28;Petmar_PRKCI|chrm39	Parata_EA58732|chr4;Parata_EA77994|chr3
OG_17842	CLGP	BF04765	Hes	BL12433	Sakowv30023556m	pfl_40v0_9_20150316_1g15498	LOC110979201	Chipun_Chipu0001908|alpha1;Chipun_Chipu0001569|alpha2	Lepocu_ENSLOCG00000007298|alpha1;Lepocu_ENSLOCG00000004988|alpha2	Xentro_hes4|alpha1;Xentro_hes1|alpha2	Galgal_ENSGALG00000002055|alpha1;Galgal_ENSGALG00000028015|alpha2	Lepocu_ENSLOCG00000007298|alpha1;Lepocu_ENSLOCG00000004988|alpha2	Petmar_LOC116950460|chrm39;Petmar_LOC116950493|chrm39;Petmar_HES1|chrm28	Parata_EA61116|chr4;Parata_EA62811|chr4;Parata_EA73800|chr3;Parata_EA72838|chr3
OG_11790	CLGQ	BF15322	LOC583191	BL22787	Sakowv30023291m	pfl_40v0_9_20150316_1g22463	LOC110979153	Chipun_Chipu0015443|alpha1	Lepocu_ENSLOCG00000008469|alpha1;Lepocu_ENSLOCG00000013829|alpha2	Xentro_fam149b1-like|alpha1;Xentro_fam149a-like|alpha2	Galgal_ENSGALG00000002693|alpha1;Galgal_ENSGALG00000013503|alpha2	Lepocu_ENSLOCG00000008469|alpha1;Lepocu_ENSLOCG00000013829|alpha2	Petmar_LOC116951048|chrm41	Parata_EA76597|chr3
OG_18529	CLGQ	BF14897		BL10581	Sakowv30002492m	pfl_40v0_9_20150316_1g2586		Chipun_Chipu0004695|alpha2;Chipun_Chipu0001940|beta2	Lepocu_ENSLOCG00000018237|alpha1;Lepocu_ENSLOCG00000017552|alpha2;Lepocu_ENSLOCG00000011944|beta2	Xentro_Xetrov90018166m|alpha1;Xentro_atoh1|alpha2		Lepocu_ENSLOCG00000018237|alpha1;Lepocu_ENSLOCG00000017552|alpha2;Lepocu_ENSLOCG00000011944|beta2	Petmar_LOC116940379|chrm8	Parata_EA03326|chr6
OG_205	CLGQ	BF14813	LOC115918232	BL11328	Sakowv30022795m	pfl_40v0_9_20150316_1g3598	LOC110987526	Chipun_Chipu0005380|alpha2	Lepocu_ENSLOCG00000009136|alpha1;Lepocu_ENSLOCG00000013738|alpha2;Lepocu_ENSLOCG00000010331|beta2	Xentro_irf2|alpha2	Galgal_ENSGALG00000010642|alpha2;Galgal_ENSGALG00000006785|beta2	Lepocu_ENSLOCG00000009136|alpha1;Lepocu_ENSLOCG00000013738|alpha2;Lepocu_ENSLOCG00000010331|beta2	Petmar_LOC116940282|chrm8	
OG_11719	CLGQ	BF26735	LOC582939	BL05827	Sakowv30045648m	pfl_40v0_9_20150316_1g23606	LOC110989416	Chipun_Chipu0007013|alpha1;Chipun_Chipu0001498|beta1	Lepocu_ENSLOCG00000003986|alpha1;Lepocu_ENSLOCG00000015343|beta1;Lepocu_ENSLOCG00000012018|alpha2;Lepocu_ENSLOCG00000010063|beta2	Xentro_arhgap22-like|alpha1;Xentro_arhgap24-like|alpha2	Galgal_ENSGALG00000036693|alpha1;Galgal_ENSGALG00000035194|beta1;Galgal_ENSGALG00000011124|alpha2	Lepocu_ENSLOCG00000003986|alpha1;Lepocu_ENSLOCG00000015343|beta1;Lepocu_ENSLOCG00000012018|alpha2;Lepocu_ENSLOCG00000010063|beta2	Petmar_LOC116940310|chrm8;Petmar_LOC116950997|chrm41	Parata_EA01681|chr6;Parata_EA01673|chr6;Parata_EA75262|chr3
OG_7216	CLGQ	BF15059	LOC100892518	BL07336	Sakowv30002429m	pfl_40v0_9_20150316_1g2579	LOC110986832	Chipun_Chipu0015555|alpha1;Chipun_Chipu0000309|beta2	Lepocu_ENSLOCG00000008546|alpha1;Lepocu_ENSLOCG00000010375|beta2	Xentro_Xetrov90017956m|alpha1	Galgal_ENSGALG00000004325|alpha1;Galgal_ENSGALG00000006677|beta2	Lepocu_ENSLOCG00000008546|alpha1;Lepocu_ENSLOCG00000010375|beta2	Petmar_P4HA1|chrm8	Parata_EA02392|chr6
OG_19270	CLGQ		LOC580650	BL17994	Sakowv30028770m	pfl_40v0_9_20150316_1g753	LOC110987357	Chipun_Chipu0015844|alpha1;Chipun_Chipu0021381|beta2	Lepocu_ENSLOCG00000012849|alpha1;Lepocu_ENSLOCG00000003401|alpha2;Lepocu_ENSLOCG00000010994|beta2	Xentro_ndst2|alpha1;Xentro_ndst4|alpha2	Galgal_ENSGALG00000005107|alpha1;Galgal_ENSGALG00000012015|alpha2;Galgal_ENSGALG00000004581|beta2	Lepocu_ENSLOCG00000012849|alpha1;Lepocu_ENSLOCG00000003401|alpha2;Lepocu_ENSLOCG00000010994|beta2	Petmar_LOC116951028|chrm41;Petmar_LOC116940373|chrm8	Parata_EA04277|chr6;Parata_EA78030|chr3;Parata_EA03739|chr6
OG_18654	CLGQ	BF26775	LOC578470	BL15448	Sakowv30025015m	pfl_40v0_9_20150316_1g12103	LOC110990073	Chipun_Chipu0014475|alpha1	Lepocu_ENSLOCG00000012547|alpha1;Lepocu_ENSLOCG00000012522|alpha2	Xentro_sec24d-like.2|alpha1	Galgal_ENSGALG00000005181|alpha1;Galgal_ENSGALG00000011998|alpha2	Lepocu_ENSLOCG00000012547|alpha1;Lepocu_ENSLOCG00000012522|alpha2	Petmar_SEC24C|chrm41	Parata_EA72943|chr3
OG_2695	CLGQ	BF14965		BL14744	Sakowv30031989m			Chipun_Chipu0019910|alpha2	Lepocu_ENSLOCG00000005162|alpha1;Lepocu_ENSLOCG00000014924|beta1;Lepocu_ENSLOCG00000011523|alpha2	Xentro_Xetrov90017939m|alpha1	Galgal_ENSGALG00000004446|alpha1;Galgal_ENSGALG00000011616|alpha2	Lepocu_ENSLOCG00000005162|alpha1;Lepocu_ENSLOCG00000014924|beta1;Lepocu_ENSLOCG00000011523|alpha2	Petmar_NPFFR1|chrm41;Petmar_LOC116940382|chrm8	Parata_EA01364|chr6
OG_3869	CLGQ	BF15091	LOC578540	BL18212	Sakowv30023363m	pfl_40v0_9_20150316_1g11397	LOC110988145	Chipun_Chipu0020857|alpha2	Lepocu_ENSLOCG00000011349|alpha1;Lepocu_ENSLOCG00000013438|alpha2	Xentro_abcg2|alpha2	Galgal_ENSGALG00000030677|alpha1	Lepocu_ENSLOCG00000011349|alpha1;Lepocu_ENSLOCG00000013438|alpha2	Petmar_ABCG2|chrm8;Petmar_LOC116951002|chrm41	Parata_EA75356|chr3;Parata_EA74663|chr3
OG_6206	CLGQ	BF14819		BL16055	Sakowv30025066m	pfl_40v0_9_20150316_1g189		Chipun_Chipu0021479|alpha1;Chipun_Chipu0008570|alpha2;Chipun_Chipu0001959|beta2	Lepocu_ENSLOCG00000012932|alpha1;Lepocu_ENSLOCG00000010824|alpha2;Lepocu_ENSLOCG00000012632|beta2	Xentro_nrg3|alpha1;Xentro_LOC100496613|alpha2	Galgal_ENSGALG00000042812|alpha1;Galgal_ENSGALG00000033641|beta2	Lepocu_ENSLOCG00000012932|alpha1;Lepocu_ENSLOCG00000010824|alpha2;Lepocu_ENSLOCG00000012632|beta2	Petmar_LOC116940375|chrm8	Parata_EA01320|chr6;Parata_EA02341|chr6;Parata_EA02779|chr6;Parata_EA00533|chr6
OG_396	CLGQ	BF15345	LOC588966	BL15618	Sakowv30033846m	pfl_40v0_9_20150316_1g14142	LOC110973624	Chipun_Chipu0001415|beta1	Lepocu_ENSLOCG00000015377|beta1;Lepocu_ENSLOCG00000012052|alpha2		Galgal_ENSGALG00000034344|beta1;Galgal_ENSGALG00000010855|alpha2	Lepocu_ENSLOCG00000015377|beta1;Lepocu_ENSLOCG00000012052|alpha2		Parata_EA01289|chr6
OG_1577	CLGQ	BF16131	NFkB	BL18808	Sakowv30003175m	pfl_40v0_9_20150316_1g17876	LOC110977565	Chipun_Chipu0020511|alpha1;Chipun_Chipu0016781|alpha2	Lepocu_ENSLOCG00000012413|alpha1;Lepocu_ENSLOCG00000012080|alpha2	Xentro_nfkb2|alpha1;Xentro_nfkb1|alpha2	Galgal_ENSGALG00000005653|alpha1;Galgal_ENSGALG00000012304|alpha2	Lepocu_ENSLOCG00000012413|alpha1;Lepocu_ENSLOCG00000012080|alpha2	Petmar_LOC116950991|chrm41	
OG_2504	CLGQ	BF15397		BL13342		pfl_40v0_9_20150316_1g13261	LOC110986910	Chipun_Chipu0021288|alpha1;Chipun_Chipu0013780|beta1	Lepocu_ENSLOCG00000011225|alpha1;Lepocu_ENSLOCG00000014917|beta1;Lepocu_ENSLOCG00000003509|alpha2		Galgal_ENSGALG00000005519|alpha1;Galgal_ENSGALG00000009567|alpha2	Lepocu_ENSLOCG00000011225|alpha1;Lepocu_ENSLOCG00000014917|beta1;Lepocu_ENSLOCG00000003509|alpha2	Petmar_LOC116940225|chrm8;Petmar_LOC116951018|chrm41	Parata_EA02769|chr6;Parata_EA79588|chr3
OG_671.1	CLGQ	BF14918	LOC576250	BL13023	Sakowv30023517m	pfl_40v0_9_20150316_1g11066	LOC110991074	Chipun_Chipu0011523|alpha1;Chipun_Chipu0002354|beta2	Lepocu_ENSLOCG00000009542|alpha1;Lepocu_ENSLOCG00000010135|beta2	Xentro_h2afy2|alpha1	Galgal_ENSGALG00000004794|alpha1;Galgal_ENSGALG00000040141|beta2	Lepocu_ENSLOCG00000009542|alpha1;Lepocu_ENSLOCG00000010135|beta2	Petmar_LOC116940298|chrm8;Petmar_LOC116950914|chrm41	Parata_EA01074|chr6;Parata_EA75440|chr3
OG_7620	CLGQ		LOC115921828	BL53078	Sakowv30014309m		LOC110991041	Chipun_Chipu0017640|alpha1;Chipun_Chipu0001496|beta1	Lepocu_ENSLOCG00000003873|alpha1;Lepocu_ENSLOCG00000014974|beta1;Lepocu_ENSLOCG00000007243|alpha2	Xentro_LOC100498011-like|alpha1;Xentro_antxr2|alpha2	Galgal_ENSGALG00000005969|alpha1;Galgal_ENSGALG00000030603|beta1;Galgal_ENSGALG00000043675|alpha2	Lepocu_ENSLOCG00000003873|alpha1;Lepocu_ENSLOCG00000014974|beta1;Lepocu_ENSLOCG00000007243|alpha2	Petmar_LOC116940315|chrm8;Petmar_LOC116951016|chrm41	Parata_EA77220|chr3;Parata_EA03336|chr6
OG_1565	CLGQ	BF14895	LOC105445793	BL19853	Sakowv30045637m	pfl_40v0_9_20150316_1g17573	LOC110973912	Chipun_Chipu0009540|alpha1;Chipun_Chipu0016984|beta1;Chipun_Chipu0005399|alpha2;Chipun_Chipu0000372|beta2	Lepocu_ENSLOCG00000011554|alpha1;Lepocu_ENSLOCG00000014940|beta1;Lepocu_ENSLOCG00000013818|alpha2	Xentro_sorbs1-like|alpha1;Xentro_sorbs2|alpha2	Galgal_ENSGALG00000038722|alpha1;Galgal_ENSGALG00000013427|alpha2	Lepocu_ENSLOCG00000011554|alpha1;Lepocu_ENSLOCG00000014940|beta1;Lepocu_ENSLOCG00000013818|alpha2	Petmar_LOC116951047|chrm41;Petmar_LOC116940264|chrm8	Parata_EA79362|chr3;Parata_EA00667|chr6
OG_16524	CLGQ		LOC115918132	BL17999	Sakowv30009520m	pfl_40v0_9_20150316_1g25587	LOC110985274	Chipun_Chipu0017638|alpha1;Chipun_Chipu0001495|beta1;Chipun_Chipu0001978|beta2	Lepocu_ENSLOCG00000014971|beta1;Lepocu_ENSLOCG00000010084|beta2		Galgal_ENSGALG00000036391|beta1;Galgal_ENSGALG00000039705|beta2	Lepocu_ENSLOCG00000014971|beta1;Lepocu_ENSLOCG00000010084|beta2	Petmar_LOC116951077|chrm41;Petmar_LOC116940314|chrm8	Parata_EA03070|chr6;Parata_EA04244|chr6
OG_13681	CLGQ	BF14893	LOC752277	BL00122	Sakowv30045651m	pfl_40v0_9_20150316_1g17574	LOC110973694	Chipun_Chipu0014474|alpha1;Chipun_Chipu0013839|beta2	Lepocu_ENSLOCG00000012538|alpha1;Lepocu_ENSLOCG00000012536|alpha2;Lepocu_ENSLOCG00000018310|beta2	Xentro_synpo2l|alpha1;Xentro_Xetrov90001129m|alpha2	Galgal_ENSGALG00000005207|alpha1;Galgal_ENSGALG00000011994|alpha2;Galgal_ENSGALG00000027330|beta2	Lepocu_ENSLOCG00000012538|alpha1;Lepocu_ENSLOCG00000012536|alpha2;Lepocu_ENSLOCG00000018310|beta2	Petmar_LOC116951008|chrm41;Petmar_LOC116950892|chrm41	Parata_EA74440|chr3;Parata_EA02083|chr6;Parata_EA79401|chr3
OG_5241	CLGQ	BF15077		BL13876	Sakowv30023294m	pfl_40v0_9_20150316_1g9454	LOC110978182	Chipun_Chipu0014476|alpha1;Chipun_Chipu0004699|alpha2	Lepocu_ENSLOCG00000008422|alpha1;Lepocu_ENSLOCG00000012882|alpha2	Xentro_ccser2|alpha1;Xentro_ccser1|alpha2	Galgal_ENSGALG00000037682|alpha1;Galgal_ENSGALG00000039674|alpha2	Lepocu_ENSLOCG00000008422|alpha1;Lepocu_ENSLOCG00000012882|alpha2	Petmar_LOC116951005|chrm41;Petmar_LOC116940167|chrm8	Parata_EA75169|chr3;Parata_EA04173|chr6
OG_13231	CLGQ	BF15301	LOC105443329	BL04443	Sakowv30029967m	pfl_40v0_9_20150316_1g29904	LOC110985117	Chipun_Chipu0010948|alpha1	Lepocu_ENSLOCG00000007313|alpha2	Xentro_paqr3|alpha2	Galgal_ENSGALG00000010886|alpha2	Lepocu_ENSLOCG00000007313|alpha2	Petmar_PAQR3|chrm41	Parata_EA79161|chr3
